Time, Vehicle speed (MPH), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Calculated load value (%), Engine coolant temperature (F), Short term fuel % trim - Bank 1 (%), Long term fuel % trim - Bank 1 (%), Short term fuel % trim - Bank 2 (%), Long term fuel % trim - Bank 2 (%), Fuel rail pressure (gauge) (PSI), Intake manifold absolute pressure (PSI), Engine RPM (RPM), Ignition timing advance for #1 cylinder, Intake air temperature (F), Mass air flow rate (lb/min), Absolute throttle position (%), O2 voltage (Bank 1  Sensor 1) (V), Short term fuel trim (Bank 1  Sensor 1) (%), O2 voltage (Bank 1  Sensor 2) (V), Short term fuel trim (Bank 1  Sensor 2) (%), O2 voltage (Bank 1  Sensor 3) (V), Short term fuel trim (Bank 1  Sensor 3) (%), O2 voltage (Bank 1  Sensor 4) (V), Short term fuel trim (Bank 1  Sensor 4) (%), O2 voltage (Bank 2  Sensor 1) (V), Short term fuel trim (Bank 2  Sensor 1) (%), O2 voltage (Bank 2  Sensor 2) (V), Short term fuel trim (Bank 2  Sensor 2) (%), O2 voltage (Bank 2  Sensor 3) (V), Short term fuel trim (Bank 2  Sensor 3) (%), O2 voltage (Bank 2  Sensor 4) (V), Short term fuel trim (Bank 2  Sensor 4) (%), Time since engine start (sec), Distance traveled while MIL is activated (miles), Fuel rail pressure relative to manifold vacuum (PSI), Fuel rail pressure (PSI), O2 sensor 1 lambda, O2 sensor 1 voltage wide range (V), O2 sensor 2 lambda, O2 sensor 2 voltage wide range (V), O2 sensor 3 lambda, O2 sensor 3 voltage wide range (V), O2 sensor 4 lambda, O2 sensor 4 voltage wide range (V), O2 sensor 5 lambda, O2 sensor 5 voltage wide range (V), O2 sensor 6 lambda, O2 sensor 6 voltage wide range (V), O2 sensor 7 lambda, O2 sensor 7 voltage wide range (V), O2 sensor 8 lambda, O2 sensor 8 voltage wide range (V), Commanded EGR (%), EGR error (%), Commanded evaporative purge (%), Fuel level input (%), Number of warm-ups since DTCs cleared, Distance traveled since DTCs cleared (miles), Evap system vapor pressure (PSI), Barometric pressure (PSI), O2 sensor 1 lambda wide range (current probe), O2 sensor 1 current wide range (mA), O2 sensor 2 lambda wide range (current probe), O2 sensor 2 current wide range (mA), O2 sensor 3 lambda wide range (current probe), O2 sensor 3 current wide range (mA), O2 sensor 4 lambda wide range (current probe), O2 sensor 4 current wide range (mA), O2 sensor 5 lambda wide range (current probe), O2 sensor 5 current wide range (mA), O2 sensor 6 lambda wide range (current probe), O2 sensor 6 current wide range (mA), O2 sensor 7 lambda wide range (current probe), O2 sensor 7 current wide range (mA), O2 sensor 8 lambda wide range (current probe), O2 sensor 8 current wide range (mA), Catalyst temperature (Bank 1 Sensor 1) (F), Catalyst temperature (Bank 2 Sensor 1) (F), Catalyst temperature (Bank 1 Sensor 2) (F), Catalyst temperature (Bank 2 Sensor 2) (F), Control module voltage (V), Absolute load value (%), Fuel/Air commanded equivalence ratio, Relative throttle position (%), Ambient air temperature (F), Absolute throttle position B (%), Absolute throttle position C (%), Accelerator pedal position D (%), Accelerator pedal position E (%), Accelerator pedal position F (%), Commanded throttle actuator control (%), Engine run time run while MIL is activated (min), Engine run time since DTCs cleared (min), Alcohol fuel percentage (%), Absolute evap system vapor pressure (PSI), Evap system vapor pressure (PSI), Short term secondary oxygen sensor trim bank 1 (%), Short term secondary oxygen sensor trim bank 3 (%), Long term secondary oxygen sensor trim bank 1 (%), Long term secondary oxygen sensor trim bank 3 (%), Short term secondary oxygen sensor trim bank 2 (%), Short term secondary oxygen sensor trim bank 4 (%), Long term secondary oxygen sensor trim bank 2 (%), Long term secondary oxygen sensor trim bank 4 (%), Fuel rail pressure (absolute) (PSI), Relative accelerator pedal position (%), Hybrid battery pack remaining life (%), Engine oil temperature (F), Fuel injection timing (deg), Engine fuel rate (gal/hr), Input voltage read by the scan tool (V), Intake manifold absolute pressure (PSI), Mass air flow rate (lb/min), Boost (PSI), Acceleration (ft/s²), Acceleration (Avg) (ft/s²), Longitude, Latitude, Altitude (m), Bearing (deg), GPS Speed (m/s), GPS Accuracy (m)
01/20/2015 04:29:30.8312 PM,31.68993,0,0,0,32.94118,186.8,-1.5625,5.46875,0,0,0,4.351132,812,8,69.8,0,9.019608,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9948185,-0.2265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,1.211734,0,-0.6989334,-0.4031189,-94.40549,38.91154,260.1,93.7,12.75,4
01/20/2015 04:29:31.4455 PM,31.68993,0,0,0,32.94118,186.8,-1.5625,5.46875,0,0,0,4.351132,812,8,69.8,0,9.019608,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9921345,-0.296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,1.211734,0,-0.6989334,-0.4031189,-94.40549,38.91154,260.1,93.7,12.75,4
01/20/2015 04:29:31.9444 PM,26.71896,0,0,0,32.94118,186.8,-1.5625,5.46875,0,0,0,4.351132,812,8,69.8,0,9.019608,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9921345,-0.296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,1.211734,0,-1.332953,-0.6943064,-94.40535,38.91153,259.5,94.2,12,3
01/20/2015 04:29:32.4448 PM,26.71896,0,0,0,30.58824,186.8,-1.5625,5.46875,0,0,0,4.351132,812,8,69.8,0,9.019608,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9921345,-0.296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,1.211734,0,-1.332953,-0.6943064,-94.40535,38.91153,259.5,94.2,12,3
01/20/2015 04:29:32.9447 PM,26.71896,0,0,0,30.58824,186.8,0,5.46875,0,0,0,4.351132,812,8,69.8,0,9.019608,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9921345,-0.296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,1.211734,0,-1.332953,-0.6943064,-94.40524,38.91152,258.7,93.4,10.75,3
01/20/2015 04:29:33.4458 PM,26.71896,0,0,0,30.58824,186.8,0,5.46875,0,0,0,4.49617,812,8,69.8,0,9.019608,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9921345,-0.296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.5128502,0,-1.332953,-0.6943064,-94.40524,38.91152,258.7,93.4,10.75,3
01/20/2015 04:29:33.9457 PM,26.71896,0,0,0,30.58824,186.8,0,5.46875,0,0,0,4.49617,778.25,8,69.8,0,9.019608,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9921345,-0.296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.5128502,0,-1.332953,-0.6943064,-94.40512,38.91152,258.6,92.2,9.5,3
01/20/2015 04:29:34.4460 PM,26.71896,0,0,0,30.58824,186.8,0,5.46875,0,0,0,4.49617,778.25,6,69.8,0,9.019608,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9921345,-0.296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.5128502,0,-1.332953,-0.6943064,-94.40512,38.91152,258.6,92.2,9.5,3
01/20/2015 04:29:34.9459 PM,26.71896,0,0,0,30.58824,186.8,0,5.46875,0,0,0,4.49617,778.25,6,69.8,0,9.019608,0,0,0.64,-0.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987712,-0.4960938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.5128502,0,-1.332953,-0.6943064,-94.40504,38.91151,258,93.4,8.25,3
01/20/2015 04:29:35.4462 PM,15.53428,0,0,0,30.58824,186.8,0,5.46875,0,0,0,4.49617,778.25,6,69.8,0,9.019608,0,0,0.64,-0.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987712,-0.4960938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.5128502,0,-3.054389,-1.876661,-94.40504,38.91151,258,93.4,8.25,3
01/20/2015 04:29:35.9462 PM,15.53428,0,0,0,23.13725,186.8,0,5.46875,0,0,0,4.49617,778.25,6,69.8,0,9.019608,0,0,0.64,-0.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987712,-0.4960938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.5128502,0,-3.054389,-1.876661,-94.40495,38.91151,258,91.7,7.25,4
01/20/2015 04:29:36.4818 PM,15.53428,0,0,0,23.13725,186.8,-1.5625,5.46875,0,0,0,4.49617,778.25,6,69.8,0,9.019608,0,0,0.64,-0.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987712,-0.4960938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.5128502,0,-3.054389,-1.876661,-94.40495,38.91151,258,91.7,7.25,4
01/20/2015 04:29:36.9790 PM,15.53428,0,0,0,23.13725,186.8,-1.5625,5.46875,0,0,0,4.49617,778.25,6,69.8,0,9.019608,0,0,0.64,-0.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987712,-0.4960938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.5128502,0,-3.054389,-1.876661,-94.40489,38.91151,258.1,92.7,5.75,3
01/20/2015 04:29:37.4793 PM,15.53428,0,0,0,23.13725,186.8,-1.5625,5.46875,0,0,0,3.480906,721.75,6,69.8,0,9.019608,0,0,0.64,-0.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987712,-0.4960938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.3805425,0,-3.054389,-1.876661,-94.40489,38.91151,258.1,92.7,5.75,3
01/20/2015 04:29:37.9792 PM,15.53428,0,0,0,23.13725,186.8,-1.5625,5.46875,0,0,0,3.480906,721.75,6,69.8,0,9.019608,0,0,0.64,-0.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987712,-0.4960938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.3805425,0,-3.054389,-1.876661,-94.40485,38.91151,257.7,92.4,4,4
01/20/2015 04:29:38.4795 PM,15.53428,0,0,0,23.13725,186.8,-1.5625,5.46875,0,0,0,3.480906,721.75,6,69.8,0,9.411765,0,0,0.64,-0.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987712,-0.4960938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.3805425,0,-3.054389,-1.876661,-94.40485,38.91151,257.7,92.4,4,4
01/20/2015 04:29:39.0342 PM,15.53428,0,0,0,23.13725,186.8,-1.5625,5.46875,0,0,0,3.480906,721.75,6,69.8,0,9.411765,0,0,0.66,-3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99125,-0.328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.3805425,0,-3.054389,-1.876661,-94.40482,38.91151,257.5,85.8,2.5,4
01/20/2015 04:29:39.4890 PM,3.106856,0,0,0,23.13725,186.8,-1.5625,5.46875,0,0,0,3.480906,721.75,6,69.8,0,9.411765,0,0,0.66,-3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99125,-0.328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.3805425,0,-4.454544,-2.893749,-94.40482,38.91151,257.5,85.8,2.5,4
01/20/2015 04:29:40.0119 PM,3.106856,0,0,0,24.31373,186.8,-1.5625,5.46875,0,0,0,3.480906,721.75,6,69.8,0,9.411765,0,0,0.66,-3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99125,-0.328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.3805425,0,-4.454544,-2.893749,-94.40481,38.91151,257.8,78,1.5,4
01/20/2015 04:29:40.5061 PM,3.106856,0,0,0,24.31373,186.8,-3.125,5.46875,0,0,0,3.480906,721.75,6,69.8,0,9.411765,0,0,0.66,-3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99125,-0.328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.3805425,0,-4.454544,-2.893749,-94.40481,38.91151,257.8,78,1.5,4
01/20/2015 04:29:41.0059 PM,3.106856,0,0,0,24.31373,186.8,-3.125,5.46875,0,0,0,3.480906,721.75,6,69.8,0,9.411765,0,0,0.66,-3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99125,-0.328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.3805425,0,-4.454544,-2.893749,-94.4048,38.91151,257.7,95.7,1,3
01/20/2015 04:29:41.5085 PM,3.106856,0,0,0,24.31373,186.8,-3.125,5.46875,0,0,0,5.076321,1739.25,6,69.8,0,9.411765,0,0,0.66,-3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99125,-0.328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.5146686,0,-4.454544,-2.893749,-94.4048,38.91151,257.7,95.7,1,3
01/20/2015 04:29:42.0685 PM,3.106856,0,0,0,24.31373,186.8,-3.125,5.46875,0,0,0,5.076321,1739.25,6,69.8,0,9.411765,0,0,0.66,-3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99125,-0.328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.5146686,0,-4.454544,-2.893749,-94.40478,38.91151,257.8,95.2,1.25,3
01/20/2015 04:29:42.5704 PM,3.106856,0,0,0,24.31373,186.8,-3.125,5.46875,0,0,0,5.076321,1739.25,32,69.8,0,9.411765,0,0,0.66,-3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99125,-0.328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.5146686,0,-4.454544,-2.893749,-94.40478,38.91151,257.8,95.2,1.25,3
01/20/2015 04:29:43.0724 PM,3.106856,0,0,0,24.31373,186.8,-3.125,5.46875,0,0,0,5.076321,1739.25,32,69.8,0,9.019608,0,0,0.66,-3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99125,-0.328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.5146686,0,-4.454544,-2.893749,-94.40475,38.91151,258.1,93.6,2.25,4
01/20/2015 04:29:43.5752 PM,3.106856,0,0,0,24.31373,186.8,-3.125,5.46875,0,0,0,5.076321,1739.25,32,69.8,0,9.019608,0,0,0.68,8.59375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99125,-0.328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.5146686,0,-4.454544,-2.893749,-94.40475,38.91151,258.1,93.6,2.25,4
01/20/2015 04:29:44.0741 PM,3.106856,0,0,0,24.31373,186.8,-3.125,5.46875,0,0,0,5.076321,1739.25,32,69.8,0,9.019608,0,0,0.68,8.59375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984174,-0.6328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.5146686,0,-4.454544,-2.893749,-94.40472,38.91151,258.1,91.7,2.75,4
01/20/2015 04:29:44.6343 PM,6.835083,0,0,0,24.31373,186.8,-3.125,5.46875,0,0,0,5.076321,1739.25,32,69.8,0,9.019608,0,0,0.68,8.59375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984174,-0.6328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.5146686,0,-1.738192,-2.396291,-94.40472,38.91151,258.1,91.7,2.75,4
01/20/2015 04:29:45.1364 PM,6.835083,0,0,0,20,186.8,6.25,5.46875,0,0,0,5.076321,1739.25,32,69.8,0,9.019608,0,0,0.68,8.59375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984174,-0.6328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.5146686,0,-1.738192,-2.396291,-94.40468,38.9115,258.1,93,3.25,4
01/20/2015 04:29:45.6047 PM,6.835083,0,0,0,20,186.8,6.25,5.46875,0,0,0,5.076321,1739.25,32,69.8,0,9.019608,0,0,0.68,8.59375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984174,-0.6328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.5146686,0,-1.738192,-2.396291,-94.40468,38.9115,258.1,93,3.25,4
01/20/2015 04:29:46.1036 PM,6.835083,0,0,0,20,186.8,6.25,5.46875,0,0,0,3.625943,704.25,32,69.8,0,9.019608,0,0,0.68,8.59375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984174,-0.6328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.8858799,0,-1.738192,-2.396291,-94.40464,38.9115,258,92.3,3,4
01/20/2015 04:29:46.6061 PM,6.835083,0,0,0,20,186.8,6.25,5.46875,0,0,0,3.625943,704.25,6,69.8,0,9.019608,0,0,0.68,8.59375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984174,-0.6328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.8858799,0,-1.738192,-2.396291,-94.40464,38.9115,258,92.3,3,4
01/20/2015 04:29:47.1026 PM,6.835083,0,0,0,20,186.8,6.25,5.46875,0,0,0,3.625943,704.25,6,69.8,0,9.019608,0,0,0.68,8.59375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984174,-0.6328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.8858799,0,-1.738192,-2.396291,-94.40462,38.91151,257.6,86.5,2.75,4
01/20/2015 04:29:47.6038 PM,6.835083,0,0,0,20,186.8,6.25,5.46875,0,0,0,3.625943,704.25,6,69.8,0,9.019608,0,0,0.68,0.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.019981,0.4453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.8858799,0,-1.738192,-2.396291,-94.40462,38.91151,257.6,86.5,2.75,4
01/20/2015 04:29:48.1040 PM,4.349598,0,0,0,20,186.8,6.25,5.46875,0,0,0,3.625943,704.25,6,69.8,0,9.019608,0,0,0.68,0.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.019981,0.4453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.8858799,0,0.06534624,-2.194599,-94.40459,38.91151,257.7,90.9,2.5,4
01/20/2015 04:29:48.6041 PM,4.349598,0,0,0,24.31373,186.8,6.25,5.46875,0,0,0,3.625943,704.25,6,69.8,0,9.019608,0,0,0.68,0.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.019981,0.4453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.8858799,0,0.06534624,-2.194599,-94.40459,38.91151,257.7,90.9,2.5,4
